! ------------ AirfoilInfo Input File ----------------------------------
! Generated with OpenFAST_IO
! line
! line
! ------------------------------------------------------------------------------
DEFAULT                  InterpOrd   ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1                        NonDimArea  ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
0                            NumCoords   ! The number of coordinates in the airfoil shape file. Set to zero if coordinates not included.
AF12_BL.txt              BL_file     ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
7                        NumTabs     ! Number of airfoil tables in this file.  Each table must have lines for Re and UserProp.
! ------------------------------------------------------------------------------
! data for table 1 
! ------------------------------------------------------------------------------
3.000000                 Re          ! Reynolds number in millions
0                        UserProp    ! User property (control) setting
True                     InclUAdata  ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
-2.712743                alpha0      ! 0-lift angle of attack, depends on airfoil.
13.464890                alpha1      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
-9.528845                alpha2      ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
1.000000                 eta_e       ! Recovery factor in the range [0.85 - 0.95] used only for UA_Mod=1, it is set to 1 in the code when flookup=True. (-)
8.105225                 C_nalpha    ! Slope of the 2D normal force coefficient curve. (1/rad)
Default                  T_f0        ! Initial value of the time constant associated with Df in the expression of Df and f. [default = 3]
Default                  T_V0        ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
Default                  T_p         ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
Default                  T_VL        ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
Default                  b1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
Default                  b2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
Default                  b5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
Default                  A1          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
Default                  A2          ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
Default                  A5          ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
0.000000                 S1          ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UA_Mod<>1]
0.000000                 S2          ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UA_Mod<>1]
0.000000                 S3          ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UA_Mod<>1]
0.000000                 S4          ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UA_Mod<>1]
1.997408                 Cn1         ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
-1.225995                Cn2         ! As Cn1 for negative AOAs.
Default                  St_sh       ! Strouhal's shedding frequency constant.  [default = 0.19]
0.013608                 Cd0         ! 2D drag coefficient value at 0-lift.
-0.078836                Cm0         ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
0.000000                 k0          ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UA_Mod<>1]
0.000000                 k1          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UA_Mod<>1]
0.000000                 k2          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UA_Mod<>1]
0.000000                 k3          ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UA_Mod<>1]
0.000000                 k1_hat      ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UA_Mod<>1]
Default                  x_cp_bar    ! Constant in the expression of \hat(x)_cp^v. [ignored if UA_Mod<>1, default = 0.2]
Default                  UACutout    ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
Default                  filtCutOff  ! Reduced frequency cut-off for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (-) [default = 0.5]
!........................................
! Table of aerodynamics coefficients
200                      NumAlf      ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-1.80000000000000e+02  1.73472347597681e-17  5.00000000000000e-02  0.00000000000000e+00
-1.77000000000000e+02  8.31635281574063e-02  5.00000000000000e-02  1.20000000000000e-01
-1.74000000000000e+02  1.66327056314813e-01  5.00000000000000e-02  2.40000000000001e-01
-1.71000000000000e+02  2.49490584472220e-01  5.00000000000000e-02  3.62389976951968e-01
-1.68000000000000e+02  3.32654112629626e-01  5.05262265085295e-02  3.97869572018968e-01
-1.65000000000000e+02  4.15817640787033e-01  5.92891136172684e-02  3.93653715419708e-01
-1.62000000000000e+02  4.98981168944439e-01  7.03592764572867e-02  3.89568219637007e-01
-1.59000000000000e+02  5.82144697101846e-01  9.14237914203167e-02  3.92709974532662e-01
-1.56000000000000e+02  6.65308225259253e-01  1.42852512638027e-01  4.15229495750137e-01
-1.53000000000000e+02  7.48471753416659e-01  1.97517246971115e-01  4.36171044433176e-01
-1.50000000000000e+02  8.32501568325706e-01  2.56536023233571e-01  4.54986915485736e-01
-1.47000000000000e+02  8.80342547428505e-01  3.19375866060603e-01  4.47175554864511e-01
-1.44000000000000e+02  8.25123596396453e-01  3.85202121915616e-01  4.36264937837438e-01
-1.41000000000000e+02  7.83185936790013e-01  4.53453974544167e-01  4.25465816693573e-01
-1.38000000000000e+02  7.43232687541675e-01  5.23299036656827e-01  4.18914766864611e-01
-1.35000000000000e+02  7.04079287879268e-01  5.94078060318998e-01  4.14463877998085e-01
-1.32000000000000e+02  6.64777330281249e-01  6.65080665880795e-01  4.09330018990921e-01
-1.29000000000000e+02  6.24582930015551e-01  7.35413855398779e-01  4.08010589712092e-01
-1.26000000000000e+02  5.83167454763423e-01  8.04372900475129e-01  4.08059728445183e-01
-1.23000000000000e+02  5.40269047755680e-01  8.71315985361431e-01  4.09586371004612e-01
-1.20000000000000e+02  4.95731556476334e-01  9.35519688757630e-01  4.11007562176215e-01
-1.17000000000000e+02  4.49591325086568e-01  9.96178824617783e-01  4.12931433985120e-01
-1.14000000000000e+02  4.01938585271269e-01  1.05273978668485e+00  4.15246255923321e-01
-1.11000000000000e+02  3.52910267979007e-01  1.10475017877597e+00  4.17469874330075e-01
-1.08000000000000e+02  3.02801368829304e-01  1.15149764466501e+00  4.17926469043057e-01
-1.05000000000000e+02  2.51939144503489e-01  1.19243612916814e+00  4.17981812725712e-01
-1.02000000000000e+02  2.00647737236014e-01  1.22730244566383e+00  4.17864694048432e-01
-9.90000000000000e+01  1.49311255243011e-01  1.25596164570347e+00  4.16192607866692e-01
-9.60000000000000e+01  9.84606113533730e-02  1.27770447694750e+00  4.12909477284342e-01
-9.30000000000000e+01  4.86503456514844e-02  1.29227106334795e+00  4.08904145728557e-01
-9.00000000000000e+01 -1.51296814565203e-16  1.30000000000000e+00  4.04856979579818e-01
-8.70000000000000e+01 -4.86503456514846e-02  1.29227106334795e+00  3.94630313903758e-01
-8.40000000000000e+01 -9.84606113533735e-02  1.27770447694750e+00  3.83773409562052e-01
-8.10000000000000e+01 -1.49311255243011e-01  1.25596164570347e+00  3.72845770314879e-01
-7.80000000000000e+01 -2.00647737236015e-01  1.22730244566383e+00  3.60599634449032e-01
-7.50000000000000e+01 -2.51939144503490e-01  1.19243612916814e+00  3.47539439871149e-01
-7.20000000000000e+01 -3.02801368829304e-01  1.15149764466501e+00  3.34273613340239e-01
-6.90000000000000e+01 -3.52910267979007e-01  1.10475017877597e+00  3.20795074938228e-01
-6.60000000000000e+01 -4.01938585271270e-01  1.05273978668485e+00  3.06481162822856e-01
-6.30000000000000e+01 -4.49591325086568e-01  9.96178824617784e-01  2.92124926663403e-01
-6.00000000000000e+01 -4.95731556476334e-01  9.35519688757629e-01  2.77877689754415e-01
-5.70000000000000e+01 -5.40269047755680e-01  8.71315985361430e-01  2.63808868221167e-01
-5.40000000000000e+01 -5.83167454763423e-01  8.04372900475129e-01  2.49760124709764e-01
-5.10000000000000e+01 -6.24582930015552e-01  7.35413855398778e-01  2.35802425705280e-01
-4.80000000000000e+01 -6.64777330281249e-01  6.65080665880795e-01  2.22002660065993e-01
-4.50000000000000e+01 -7.04079287879268e-01  5.94078060318997e-01  2.08453390831409e-01
-4.20000000000000e+01 -7.80732687541676e-01  5.23299036656827e-01  1.96426167012091e-01
-3.90000000000000e+01 -8.56102330950012e-01  4.55103075704772e-01  1.71362824565134e-01
-3.60000000000000e+01 -9.39225509524322e-01  3.84171876590313e-01  1.13857421893252e-01
-3.30000000000000e+01 -1.18433936097757e+00  2.62917588861935e-01  5.40663023331109e-02
-3.00000000000000e+01 -1.25206783822150e+00  2.05263439740857e-01  3.01491883842502e-02
-2.93939393939394e+01 -1.25929357544203e+00  1.98580953011489e-01  2.75193161041993e-02
-2.87878787878788e+01 -1.26648970094403e+00  1.92097785298447e-01  2.49436824742877e-02
-2.81818181818182e+01 -1.27366324064499e+00  1.85256226050736e-01  2.21959932383854e-02
-2.75757575757576e+01 -1.28002916709446e+00  1.77919416103555e-01  1.91362374209589e-02
